T,X,Y,Z
9.2247562432289793e+04,-7.7827782947404158e+08,4.4612945849393386e+08,0.0000000000000000e+00
9.2252562571182541e+04,-7.7831821382657397e+08,4.4613760278738666e+08,0.0000000000000000e+00
9.2257562710075275e+04,-7.7835859715682411e+08,4.4614574649485970e+08,0.0000000000000000e+00
9.2262562848968038e+04,-7.7839897946487129e+08,4.4615388961641842e+08,0.0000000000000000e+00
9.2267562987860772e+04,-7.7843936075079298e+08,4.4616203215212756e+08,0.0000000000000000e+00
9.2272563126753521e+04,-7.7847974101467347e+08,4.4617017410205418e+08,0.0000000000000000e+00
9.2277563265646269e+04,-7.7852012025659478e+08,4.4617831546626437e+08,0.0000000000000000e+00
9.2282563404539018e+04,-7.7856049847663367e+08,4.4618645624482322e+08,0.0000000000000000e+00
9.2287563543431766e+04,-7.7860087567487109e+08,4.4619459643779665e+08,0.0000000000000000e+00
9.2292563682324515e+04,-7.7864125185138857e+08,4.4620273604525036e+08,0.0000000000000000e+00
9.2297563821217263e+04,-7.7868162700626791e+08,4.4621087506725103e+08,0.0000000000000000e+00
9.2302563960110012e+04,-7.7872200113958788e+08,4.4621901350386381e+08,0.0000000000000000e+00
9.2307564099002760e+04,-7.7876237425142610e+08,4.4622715135515344e+08,0.0000000000000000e+00
9.2312564237895494e+04,-7.7880274634186935e+08,4.4623528862118787e+08,0.0000000000000000e+00
9.2317564376788258e+04,-7.7884311741099465e+08,4.4624342530203134e+08,0.0000000000000000e+00
9.2322564515680991e+04,-7.7888348745888364e+08,4.4625156139775056e+08,0.0000000000000000e+00
9.2327564654573740e+04,-7.7892385648561251e+08,4.4625969690840989e+08,0.0000000000000000e+00
9.2332564793466488e+04,-7.7896422449126792e+08,4.4626783183407658e+08,0.0000000000000000e+00
9.2337564932359237e+04,-7.7900459147592628e+08,4.4627596617481530e+08,0.0000000000000000e+00
9.2342565071251986e+04,-7.7904495743966901e+08,4.4628409993069208e+08,0.0000000000000000e+00
9.2347565210144734e+04,-7.7908532238257527e+08,4.4629223310177273e+08,0.0000000000000000e+00
9.2352565349037483e+04,-7.7912568630472815e+08,4.4630036568812263e+08,0.0000000000000000e+00
9.2357565487930216e+04,-7.7916604920620656e+08,4.4630849768980807e+08,0.0000000000000000e+00
9.2362565626822980e+04,-7.7920641108709025e+08,4.4631662910689396e+08,0.0000000000000000e+00
9.2367565765715713e+04,-7.7924677194745898e+08,4.4632475993944615e+08,0.0000000000000000e+00
9.2372565904608462e+04,-7.7928713178739548e+08,4.4633289018753064e+08,0.0000000000000000e+00
9.2377566043501211e+04,-7.7932749060697877e+08,4.4634101985121274e+08,0.0000000000000000e+00
9.2382566182393959e+04,-7.7936784840629089e+08,4.4634914893055868e+08,0.0000000000000000e+00
9.2387566321286708e+04,-7.7940820518540573e+08,4.4635727742563236e+08,0.0000000000000000e+00
9.2392566460179456e+04,-7.7944856094441199e+08,4.4636540533650130e+08,0.0000000000000000e+00
9.2397566599072205e+04,-7.7948891568338406e+08,4.4637353266322988e+08,0.0000000000000000e+00
9.2402566737964953e+04,-7.7952926940240669e+08,4.4638165940588450e+08,0.0000000000000000e+00
9.2407566876857702e+04,-7.7956962210155487e+08,4.4638978556452972e+08,0.0000000000000000e+00
9.2412567015750436e+04,-7.7960997378091121e+08,4.4639791113923150e+08,0.0000000000000000e+00
9.2417567154643184e+04,-7.7965032444055963e+08,4.4640603613005626e+08,0.0000000000000000e+00
9.2422567293535933e+04,-7.7969067408057475e+08,4.4641416053706819e+08,0.0000000000000000e+00
9.2427567432428681e+04,-7.7973102270103824e+08,4.4642228436033309e+08,0.0000000000000000e+00
9.2432567571321430e+04,-7.7977137030203199e+08,4.4643040759991699e+08,0.0000000000000000e+00
9.2437567710214178e+04,-7.7981171688363683e+08,4.4643853025588530e+08,0.0000000000000000e+00
9.2442567849106927e+04,-7.7985206244593000e+08,4.4644665232830304e+08,0.0000000000000000e+00
9.2447567987999675e+04,-7.7989240698899508e+08,4.4645477381723660e+08,0.0000000000000000e+00
9.2452568126892424e+04,-7.7993275051290655e+08,4.4646289472274953e+08,0.0000000000000000e+00
9.2457568265785158e+04,-7.7997309301775038e+08,4.4647101504490918e+08,0.0000000000000000e+00
9.2462568404677921e+04,-7.8001343450360405e+08,4.4647913478378016e+08,0.0000000000000000e+00
9.2467568543570655e+04,-7.8005377497054660e+08,4.4648725393942761e+08,0.0000000000000000e+00
9.2472568682463403e+04,-7.8009411441866171e+08,4.4649537251191783e+08,0.0000000000000000e+00
9.2477568821356152e+04,-7.8013445284802735e+08,4.4650349050131547e+08,0.0000000000000000e+00
9.2482568960248900e+04,-7.8017479025872278e+08,4.4651160790768605e+08,0.0000000000000000e+00
9.2487569099141649e+04,-7.8021512665082872e+08,4.4651972473109496e+08,0.0000000000000000e+00
9.2492569238034397e+04,-7.8025546202442420e+08,4.4652784097160721e+08,0.0000000000000000e+00
9.2497569376927146e+04,-7.8029579637959218e+08,4.4653595662928909e+08,0.0000000000000000e+00
9.2502569515819894e+04,-7.8033612971641064e+08,4.4654407170420539e+08,0.0000000000000000e+00
9.2507569654712643e+04,-7.8037646203495991e+08,4.4655218619642103e+08,0.0000000000000000e+00
9.2512569793605377e+04,-7.8041679333531773e+08,4.4656030010600138e+08,0.0000000000000000e+00
9.2517569932498125e+04,-7.8045712361756849e+08,4.4656841343301249e+08,0.0000000000000000e+00
9.2522570071390874e+04,-7.8049745288178980e+08,4.4657652617751920e+08,0.0000000000000000e+00
9.2527570210283622e+04,-7.8053778112806356e+08,4.4658463833958715e+08,0.0000000000000000e+00
9.2532570349176371e+04,-7.8057810835646331e+08,4.4659274991927999e+08,0.0000000000000000e+00
9.2537570488069119e+04,-7.8061843456707609e+08,4.4660086091666508e+08,0.0000000000000000e+00
9.2542570626961868e+04,-7.8065875975998068e+08,4.4660897133180702e+08,0.0000000000000000e+00
9.2547570765854616e+04,-7.8069908393525207e+08,4.4661708116476959e+08,0.0000000000000000e+00
9.2552570904747365e+04,-7.8073940709297740e+08,4.4662519041562027e+08,0.0000000000000000e+00
9.2557571043640099e+04,-7.8077972923323226e+08,4.4663329908442295e+08,0.0000000000000000e+00
9.2562571182532847e+04,-7.8082005035609710e+08,4.4664140717124301e+08,0.0000000000000000e+00
9.2567571321425596e+04,-7.8086037046165228e+08,4.4664951467614573e+08,0.0000000000000000e+00
9.2572571460318344e+04,-7.8090068954997563e+08,4.4665762159919602e+08,0.0000000000000000e+00
9.2577571599211093e+04,-7.8094100762114966e+08,4.4666572794045919e+08,0.0000000000000000e+00
9.2582571738103841e+04,-7.8098132467525363e+08,4.4667383370000082e+08,0.0000000000000000e+00
9.2587571876996590e+04,-7.8102164071236706e+08,4.4668193887788552e+08,0.0000000000000000e+00
9.2592572015889338e+04,-7.8106195573256838e+08,4.4669004347417831e+08,0.0000000000000000e+00
9.2597572154782087e+04,-7.8110226973594022e+08,4.4669814748894471e+08,0.0000000000000000e+00
9.2602572293674835e+04,-7.8114258272256064e+08,4.4670625092224962e+08,0.0000000000000000e+00
9.2607572432567584e+04,-7.8118289469251049e+08,4.4671435377415848e+08,0.0000000000000000e+00
9.2612572571460318e+04,-7.8122320564586580e+08,4.4672245604473519e+08,0.0000000000000000e+00
9.2617572710353066e+04,-7.8126351558271098e+08,4.4673055773404634e+08,0.0000000000000000e+00
9.2622572849245815e+04,-7.8130382450312388e+08,4.4673865884215587e+08,0.0000000000000000e+00
9.2627572988138563e+04,-7.8134413240718400e+08,4.4674675936912948e+08,0.0000000000000000e+00
9.2632573127031312e+04,-7.8138443929497123e+08,4.4675485931503153e+08,0.0000000000000000e+00
9.2637573265924060e+04,-7.8142474516656744e+08,4.4676295867992830e+08,0.0000000000000000e+00
9.2642573404816809e+04,-7.8146505002205074e+08,4.4677105746388388e+08,0.0000000000000000e+00
9.2647573543709557e+04,-7.8150535386149991e+08,4.4677915566696328e+08,0.0000000000000000e+00
9.2652573682602306e+04,-7.8154565668499184e+08,4.4678725328923088e+08,0.0000000000000000e+00
9.2657573821495040e+04,-7.8158595849261296e+08,4.4679535033075279e+08,0.0000000000000000e+00
9.2662573960387788e+04,-7.8162625928443873e+08,4.4680344679159367e+08,0.0000000000000000e+00
9.2667574099280537e+04,-7.8166655906055009e+08,4.4681154267181820e+08,0.0000000000000000e+00
9.2672574238173285e+04,-7.8170685782102454e+08,4.4681963797149098e+08,0.0000000000000000e+00
9.2677574377066034e+04,-7.8174715556594539e+08,4.4682773269067824e+08,0.0000000000000000e+00
9.2682574515958782e+04,-7.8178745229538977e+08,4.4683582682944334e+08,0.0000000000000000e+00
9.2687574654851531e+04,-7.8182774800943899e+08,4.4684392038785255e+08,0.0000000000000000e+00
9.2692574793744279e+04,-7.8186804270816743e+08,4.4685201336596918e+08,0.0000000000000000e+00
9.2697574932637028e+04,-7.8190833639166200e+08,4.4686010576385975e+08,0.0000000000000000e+00
9.2702575071529762e+04,-7.8194862905999935e+08,4.4686819758158821e+08,0.0000000000000000e+00
9.2707575210422510e+04,-7.8198892071325696e+08,4.4687628881921947e+08,0.0000000000000000e+00
9.2712575349315259e+04,-7.8202921135151482e+08,4.4688437947681814e+08,0.0000000000000000e+00
9.2717575488208007e+04,-7.8206950097485614e+08,4.4689246955445004e+08,0.0000000000000000e+00
9.2722575627100756e+04,-7.8210978958335817e+08,4.4690055905217922e+08,0.0000000000000000e+00
9.2727575765993504e+04,-7.8215007717710066e+08,4.4690864797007114e+08,0.0000000000000000e+00
9.2732575904886253e+04,-7.8219036375615895e+08,4.4691673630818903e+08,0.0000000000000000e+00
9.2737576043779001e+04,-7.8223064932062030e+08,4.4692482406659955e+08,0.0000000000000000e+00
9.2742576182671750e+04,-7.8227093387055886e+08,4.4693291124536645e+08,0.0000000000000000e+00
9.2747576321564498e+04,-7.8231121740605545e+08,4.4694099784455466e+08,0.0000000000000000e+00
9.2752576460457232e+04,-7.8235149992718935e+08,4.4694908386422920e+08,0.0000000000000000e+00
9.2757576599349981e+04,-7.8239178143404078e+08,4.4695716930445457e+08,0.0000000000000000e+00
9.2762576738242729e+04,-7.8243206192668772e+08,4.4696525416529542e+08,0.0000000000000000e+00
9.2767576877135478e+04,-7.8247234140521145e+08,4.4697333844681692e+08,0.0000000000000000e+00
9.2772577016028226e+04,-7.8251261986968744e+08,4.4698142214908242e+08,0.0000000000000000e+00
9.2777577154920975e+04,-7.8255289732020032e+08,4.4698950527215850e+08,0.0000000000000000e+00
9.2782577293813723e+04,-7.8259317375682771e+08,4.4699758781610906e+08,0.0000000000000000e+00
9.2787577432706472e+04,-7.8263344917964888e+08,4.4700566978099847e+08,0.0000000000000000e+00
9.2792577571599220e+04,-7.8267372358873999e+08,4.4701375116689146e+08,0.0000000000000000e+00
9.2797577710491969e+04,-7.8271399698418522e+08,4.4702183197385305e+08,0.0000000000000000e+00
9.2802577849384703e+04,-7.8275426936606288e+08,4.4702991220194799e+08,0.0000000000000000e+00
9.2807577988277451e+04,-7.8279454073444939e+08,4.4703799185124004e+08,0.0000000000000000e+00
9.2812578127170200e+04,-7.8283481108942604e+08,4.4704607092179453e+08,0.0000000000000000e+00
9.2817578266062948e+04,-7.8287508043107224e+08,4.4705414941367602e+08,0.0000000000000000e+00
9.2822578404955697e+04,-7.8291534875946939e+08,4.4706222732694918e+08,0.0000000000000000e+00
9.2827578543848445e+04,-7.8295561607469273e+08,4.4707030466167819e+08,0.0000000000000000e+00
9.2832578682741194e+04,-7.8299588237682390e+08,4.4707838141792786e+08,0.0000000000000000e+00
9.2837578821633942e+04,-7.8303614766593921e+08,4.4708645759576237e+08,0.0000000000000000e+00
9.2842578960526691e+04,-7.8307641194212174e+08,4.4709453319524676e+08,0.0000000000000000e+00
9.2847579099419439e+04,-7.8311667520545042e+08,4.4710260821644562e+08,0.0000000000000000e+00
9.2852579238312173e+04,-7.8315693745600247e+08,4.4711068265942341e+08,0.0000000000000000e+00
9.2857579377204922e+04,-7.8319719869385874e+08,4.4711875652424431e+08,0.0000000000000000e+00
9.2862579516097670e+04,-7.8323745891909802e+08,4.4712682981097329e+08,0.0000000000000000e+00
9.2867579654990419e+04,-7.8327771813179743e+08,4.4713490251967400e+08,0.0000000000000000e+00
9.2872579793883167e+04,-7.8331797633203900e+08,4.4714297465041190e+08,0.0000000000000000e+00
9.2877579932775916e+04,-7.8335823351990175e+08,4.4715104620325106e+08,0.0000000000000000e+00
9.2882580071668664e+04,-7.8339848969546282e+08,4.4715911717825580e+08,0.0000000000000000e+00
9.2887580210561413e+04,-7.8343874485880256e+08,4.4716718757549065e+08,0.0000000000000000e+00
9.2892580349454161e+04,-7.8347899900999904e+08,4.4717525739502007e+08,0.0000000000000000e+00
9.2897580488346895e+04,-7.8351925214913499e+08,4.4718332663690895e+08,0.0000000000000000e+00
9.2902580627239644e+04,-7.8355950427628624e+08,4.4719139530122107e+08,0.0000000000000000e+00
9.2907580766132392e+04,-7.8359975539153230e+08,4.4719946338802093e+08,0.0000000000000000e+00
9.2912580905025141e+04,-7.8364000549495316e+08,4.4720753089737320e+08,0.0000000000000000e+00
9.2917581043917889e+04,-7.8368025458662367e+08,4.4721559782934105e+08,0.0000000000000000e+00
9.2922581182810638e+04,-7.8372050266662896e+08,4.4722366418399060e+08,0.0000000000000000e+00
9.2927581321703386e+04,-7.8376074973504782e+08,4.4723172996138608e+08,0.0000000000000000e+00
9.2932581460596135e+04,-7.8380099579195368e+08,4.4723979516159022e+08,0.0000000000000000e+00
9.2937581599488884e+04,-7.8384124083743155e+08,4.4724785978466874e+08,0.0000000000000000e+00
9.2942581738381632e+04,-7.8388148487155807e+08,4.4725592383068579e+08,0.0000000000000000e+00
9.2947581877274381e+04,-7.8392172789441192e+08,4.4726398729970527e+08,0.0000000000000000e+00
9.2952582016167114e+04,-7.8396196990607190e+08,4.4727205019179171e+08,0.0000000000000000e+00
9.2957582155059863e+04,-7.8400221090661633e+08,4.4728011250700903e+08,0.0000000000000000e+00
9.2962582293952612e+04,-7.8404245089612758e+08,4.4728817424542218e+08,0.0000000000000000e+00
9.2967582432845360e+04,-7.8408268987468112e+08,4.4729623540709496e+08,0.0000000000000000e+00
9.2972582571738109e+04,-7.8412292784235549e+08,4.4730429599209124e+08,0.0000000000000000e+00
9.2977582710630857e+04,-7.8416316479923499e+08,4.4731235600047672e+08,0.0000000000000000e+00
9.2982582849523606e+04,-7.8420340074539280e+08,4.4732041543231416e+08,0.0000000000000000e+00
9.2987582988416354e+04,-7.8424363568091142e+08,4.4732847428766847e+08,0.0000000000000000e+00
9.2992583127309103e+04,-7.8428386960586882e+08,4.4733653256660372e+08,0.0000000000000000e+00
9.2997583266201837e+04,-7.8432410252034032e+08,4.4734459026918364e+08,0.0000000000000000e+00
9.3002583405094585e+04,-7.8436433442441022e+08,4.4735264739547300e+08,0.0000000000000000e+00
9.3007583543987334e+04,-7.8440456531815588e+08,4.4736070394553632e+08,0.0000000000000000e+00
9.3012583682880082e+04,-7.8444479520165384e+08,4.4736875991943640e+08,0.0000000000000000e+00
9.3017583821772831e+04,-7.8448502407498407e+08,4.4737681531723875e+08,0.0000000000000000e+00
9.3022583960665579e+04,-7.8452525193822682e+08,4.4738487013900685e+08,0.0000000000000000e+00
9.3027584099558328e+04,-7.8456547879146028e+08,4.4739292438480496e+08,0.0000000000000000e+00
9.3032584238451076e+04,-7.8460570463476396e+08,4.4740097805469751e+08,0.0000000000000000e+00
9.3037584377343825e+04,-7.8464592946821344e+08,4.4740903114874792e+08,0.0000000000000000e+00
9.3042584516236559e+04,-7.8468615329189050e+08,4.4741708366702056e+08,0.0000000000000000e+00
9.3047584655129322e+04,-7.8472637610587454e+08,4.4742513560958022e+08,0.0000000000000000e+00
9.3052584794022056e+04,-7.8476659791024220e+08,4.4743318697648984e+08,0.0000000000000000e+00
9.3057584932914804e+04,-7.8480681870507324e+08,4.4744123776781440e+08,0.0000000000000000e+00
9.3062585071807553e+04,-7.8484703849044549e+08,4.4744928798361731e+08,0.0000000000000000e+00
9.3067585210700301e+04,-7.8488725726644087e+08,4.4745733762396318e+08,0.0000000000000000e+00
9.3072585349593050e+04,-7.8492747503313386e+08,4.4746538668891543e+08,0.0000000000000000e+00
9.3077585488485798e+04,-7.8496769179060555e+08,4.4747343517853838e+08,0.0000000000000000e+00
9.3082585627378547e+04,-7.8500790753893411e+08,4.4748148309289610e+08,0.0000000000000000e+00
9.3087585766271295e+04,-7.8504812227819920e+08,4.4748953043205243e+08,0.0000000000000000e+00
9.3092585905164044e+04,-7.8508833600847912e+08,4.4749757719607186e+08,0.0000000000000000e+00
9.3097586044056778e+04,-7.8512854872984922e+08,4.4750562338501710e+08,0.0000000000000000e+00
9.3102586182949526e+04,-7.8516876044239306e+08,4.4751366899895340e+08,0.0000000000000000e+00
9.3107586321842275e+04,-7.8520897114618766e+08,4.4752171403794426e+08,0.0000000000000000e+00
9.3112586460735023e+04,-7.8524918084131062e+08,4.4752975850205332e+08,0.0000000000000000e+00
9.3117586599627772e+04,-7.8528938952784061e+08,4.4753780239134490e+08,0.0000000000000000e+00
9.3122586738520520e+04,-7.8532959720585954e+08,4.4754584570588338e+08,0.0000000000000000e+00
9.3127586877413269e+04,-7.8536980387544179e+08,4.4755388844573140e+08,0.0000000000000000e+00
9.3132587016306017e+04,-7.8541000953666890e+08,4.4756193061095393e+08,0.0000000000000000e+00
9.3137587155198766e+04,-7.8545021418961680e+08,4.4756997220161438e+08,0.0000000000000000e+00
9.3142587294091500e+04,-7.8549041783436525e+08,4.4757801321777624e+08,0.0000000000000000e+00
9.3147587432984263e+04,-7.8553062047099411e+08,4.4758605365950435e+08,0.0000000000000000e+00
9.3152587571876997e+04,-7.8557082209958208e+08,4.4759409352686220e+08,0.0000000000000000e+00
9.3157587710769745e+04,-7.8561102272020447e+08,4.4760213281991327e+08,0.0000000000000000e+00
9.3162587849662494e+04,-7.8565122233294201e+08,4.4761017153872120e+08,0.0000000000000000e+00
9.3167587988555242e+04,-7.8569142093787420e+08,4.4761820968335050e+08,0.0000000000000000e+00
9.3172588127447991e+04,-7.8573161853507757e+08,4.4762624725386423e+08,0.0000000000000000e+00
9.3177588266340739e+04,-7.8577181512463140e+08,4.4763428425032699e+08,0.0000000000000000e+00
9.3182588405233488e+04,-7.8581201070661509e+08,4.4764232067280215e+08,0.0000000000000000e+00
9.3187588544126222e+04,-7.8585220528110671e+08,4.4765035652135354e+08,0.0000000000000000e+00
9.3192588683018985e+04,-7.8589239884818518e+08,4.4765839179604477e+08,0.0000000000000000e+00
9.3197588821911719e+04,-7.8593259140792501e+08,4.4766642649693930e+08,0.0000000000000000e+00
9.3202588960804467e+04,-7.8597278296041107e+08,4.4767446062410223e+08,0.0000000000000000e+00
9.3207589099697216e+04,-7.8601297350571692e+08,4.4768249417759538e+08,0.0000000000000000e+00
9.3212589238589964e+04,-7.8605316304392457e+08,4.4769052715748417e+08,0.0000000000000000e+00
9.3217589377482713e+04,-7.8609335157510698e+08,4.4769855956383061e+08,0.0000000000000000e+00
9.3222589516375461e+04,-7.8613353909934855e+08,4.4770659139669973e+08,0.0000000000000000e+00
9.3227589655268210e+04,-7.8617372561672652e+08,4.4771462265615505e+08,0.0000000000000000e+00
9.3232589794160958e+04,-7.8621391112731600e+08,4.4772265334225959e+08,0.0000000000000000e+00
9.3237589933053707e+04,-7.8625409563119602e+08,4.4773068345507711e+08,0.0000000000000000e+00
9.3242590071946441e+04,-7.8629427912844980e+08,4.4773871299467242e+08,0.0000000000000000e+00
9.3247590210839189e+04,-7.8633446161915040e+08,4.4774674196110743e+08,0.0000000000000000e+00
9.3252590349731938e+04,-7.8637464310337901e+08,4.4775477035444725e+08,0.0000000000000000e+00
9.3257590488624686e+04,-7.8641482358121085e+08,4.4776279817475438e+08,0.0000000000000000e+00
9.3262590627517435e+04,-7.8645500305272651e+08,4.4777082542209256e+08,0.0000000000000000e+00
9.3267590766410183e+04,-7.8649518151800668e+08,4.4777885209652656e+08,0.0000000000000000e+00
9.3272590905302932e+04,-7.8653535897712624e+08,4.4778687819811869e+08,0.0000000000000000e+00
9.3277591044195680e+04,-7.8657553543016291e+08,4.4779490372693282e+08,0.0000000000000000e+00
9.3282591183088429e+04,-7.8661571087719631e+08,4.4780292868303245e+08,0.0000000000000000e+00
9.3287591321981163e+04,-7.8665588531830668e+08,4.4781095306648159e+08,0.0000000000000000e+00
9.3292591460873926e+04,-7.8669605875356889e+08,4.4781897687734324e+08,0.0000000000000000e+00
9.3297591599766660e+04,-7.8673623118306327e+08,4.4782700011568147e+08,0.0000000000000000e+00
9.3302591738659408e+04,-7.8677640260686755e+08,4.4783502278155935e+08,0.0000000000000000e+00
9.3307591877552157e+04,-7.8681657302505970e+08,4.4784304487504023e+08,0.0000000000000000e+00
9.3312592016444905e+04,-7.8685674243771863e+08,4.4785106639618808e+08,0.0000000000000000e+00
9.3317592155337654e+04,-7.8689691084492183e+08,4.4785908734506613e+08,0.0000000000000000e+00
9.3322592294230402e+04,-7.8693707824674654e+08,4.4786710772173780e+08,0.0000000000000000e+00
9.3327592433123151e+04,-7.8697724464327466e+08,4.4787512752626711e+08,0.0000000000000000e+00
9.3332592572015885e+04,-7.8701741003458095e+08,4.4788314675871664e+08,0.0000000000000000e+00
9.3337592710908648e+04,-7.8705757442074192e+08,4.4789116541914976e+08,0.0000000000000000e+00
9.3342592849801382e+04,-7.8709773780184090e+08,4.4789918350763088e+08,0.0000000000000000e+00
9.3347592988694130e+04,-7.8713790017795253e+08,4.4790720102422279e+08,0.0000000000000000e+00
9.3352593127586879e+04,-7.8717806154915595e+08,4.4791521796898884e+08,0.0000000000000000e+00
9.3357593266479627e+04,-7.8721822191552758e+08,4.4792323434199262e+08,0.0000000000000000e+00
9.3362593405372376e+04,-7.8725838127714872e+08,4.4793125014329737e+08,0.0000000000000000e+00
9.3367593544265124e+04,-7.8729853963409579e+08,4.4793926537296671e+08,0.0000000000000000e+00
9.3372593683157873e+04,-7.8733869698644829e+08,4.4794728003106403e+08,0.0000000000000000e+00
9.3377593822050621e+04,-7.8737885333428109e+08,4.4795529411765206e+08,0.0000000000000000e+00
9.3382593960943370e+04,-7.8741900867767155e+08,4.4796330763279396e+08,0.0000000000000000e+00
9.3387594099836104e+04,-7.8745916301670337e+08,4.4797132057655442e+08,0.0000000000000000e+00
9.3392594238728867e+04,-7.8749931635145116e+08,4.4797933294899595e+08,0.0000000000000000e+00
9.3397594377621601e+04,-7.8753946868199110e+08,4.4798734475018126e+08,0.0000000000000000e+00
9.3402594516514349e+04,-7.8757962000840545e+08,4.4799535598017466e+08,0.0000000000000000e+00
9.3407594655407098e+04,-7.8761977033076930e+08,4.4800336663903874e+08,0.0000000000000000e+00
9.3412594794299846e+04,-7.8765991964916265e+08,4.4801137672683734e+08,0.0000000000000000e+00
9.3417594933192595e+04,-7.8770006796366143e+08,4.4801938624363321e+08,0.0000000000000000e+00
9.3422595072085343e+04,-7.8774021527434301e+08,4.4802739518948984e+08,0.0000000000000000e+00
9.3427595210978092e+04,-7.8778036158128762e+08,4.4803540356446999e+08,0.0000000000000000e+00
9.3432595349870826e+04,-7.8782050688457453e+08,4.4804341136863822e+08,0.0000000000000000e+00
9.3437595488763589e+04,-7.8786065118427873e+08,4.4805141860205644e+08,0.0000000000000000e+00
9.3442595627656323e+04,-7.8790079448047423e+08,4.4805942526478714e+08,0.0000000000000000e+00
9.3447595766549071e+04,-7.8794093677324951e+08,4.4806743135689610e+08,0.0000000000000000e+00
9.3452595905441820e+04,-7.8798107806267512e+08,4.4807543687844431e+08,0.0000000000000000e+00
9.3457596044334568e+04,-7.8802121834882975e+08,4.4808344182949591e+08,0.0000000000000000e+00
9.3462596183227317e+04,-7.8806135763179052e+08,4.4809144621011317e+08,0.0000000000000000e+00
9.3467596322120065e+04,-7.8810149591163874e+08,4.4809945002036029e+08,0.0000000000000000e+00
9.3472596461012814e+04,-7.8814163318844914e+08,4.4810745326029950e+08,0.0000000000000000e+00
9.3477596599905548e+04,-7.8818176946230292e+08,4.4811545592999512e+08,0.0000000000000000e+00
9.3482596738798311e+04,-7.8822190473327208e+08,4.4812345802950859e+08,0.0000000000000000e+00
9.3487596877691045e+04,-7.8826203900144100e+08,4.4813145955890465e+08,0.0000000000000000e+00
9.3492597016583808e+04,-7.8830217226688480e+08,4.4813946051824564e+08,0.0000000000000000e+00
9.3497597155476542e+04,-7.8834230452968085e+08,4.4814746090759462e+08,0.0000000000000000e+00
9.3502597294369290e+04,-7.8838243578990614e+08,4.4815546072701454e+08,0.0000000000000000e+00
9.3507597433262039e+04,-7.8842256604764009e+08,4.4816345997656852e+08,0.0000000000000000e+00
9.3512597572154787e+04,-7.8846269530296016e+08,4.4817145865631974e+08,0.0000000000000000e+00
9.3517597711047536e+04,-7.8850282355594373e+08,4.4817945676633143e+08,0.0000000000000000e+00
9.3522597849940270e+04,-7.8854295080666661e+08,4.4818745430666578e+08,0.0000000000000000e+00
9.3527597988833033e+04,-7.8858307705521297e+08,4.4819545127738732e+08,0.0000000000000000e+00
9.3532598127725767e+04,-7.8862320230165398e+08,4.4820344767855793e+08,0.0000000000000000e+00
9.3537598266618530e+04,-7.8866332654606843e+08,4.4821144351024008e+08,0.0000000000000000e+00
9.3542598405511264e+04,-7.8870344978853559e+08,4.4821943877249795e+08,0.0000000000000000e+00
9.3547598544404013e+04,-7.8874357202913308e+08,4.4822743346539390e+08,0.0000000000000000e+00
9.3552598683296761e+04,-7.8878369326793957e+08,4.4823542758899134e+08,0.0000000000000000e+00
9.3557598822189510e+04,-7.8882381350503099e+08,4.4824342114335287e+08,0.0000000000000000e+00
9.3562598961082258e+04,-7.8886393274048316e+08,4.4825141412854087e+08,0.0000000000000000e+00
9.3567599099975007e+04,-7.8890405097437871e+08,4.4825940654461956e+08,0.0000000000000000e+00
9.3572599238867755e+04,-7.8894416820679116e+08,4.4826739839165068e+08,0.0000000000000000e+00
9.3577599377760489e+04,-7.8898428443780160e+08,4.4827538966969830e+08,0.0000000000000000e+00
9.3582599516653252e+04,-7.8902439966748214e+08,4.4828338037882346e+08,0.0000000000000000e+00
9.3587599655545986e+04,-7.8906451389591658e+08,4.4829137051909101e+08,0.0000000000000000e+00
9.3592599794438749e+04,-7.8910462712317944e+08,4.4829936009056282e+08,0.0000000000000000e+00
9.3597599933331483e+04,-7.8914473934934950e+08,4.4830734909330213e+08,0.0000000000000000e+00
9.3602600072224232e+04,-7.8918485057450092e+08,4.4831533752737093e+08,0.0000000000000000e+00
9.3607600211116980e+04,-7.8922496079871666e+08,4.4832332539283347e+08,0.0000000000000000e+00
9.3612600350009729e+04,-7.8926507002207077e+08,4.4833131268975145e+08,0.0000000000000000e+00
9.3617600488902477e+04,-7.8930517824463975e+08,4.4833929941818756e+08,0.0000000000000000e+00
9.3622600627795211e+04,-7.8934528546650445e+08,4.4834728557820582e+08,0.0000000000000000e+00
9.3627600766687974e+04,-7.8938539168774021e+08,4.4835527116986781e+08,0.0000000000000000e+00
9.3632600905580708e+04,-7.8942549690842795e+08,4.4836325619323742e+08,0.0000000000000000e+00
9.3637601044473471e+04,-7.8946560112863970e+08,4.4837124064837629e+08,0.0000000000000000e+00
9.3642601183366205e+04,-7.8950570434845626e+08,4.4837922453534776e+08,0.0000000000000000e+00
9.3647601322258954e+04,-7.8954580656795430e+08,4.4838720785421449e+08,0.0000000000000000e+00
9.3652601461151702e+04,-7.8958590778721142e+08,4.4839519060503894e+08,0.0000000000000000e+00
9.3657601600044451e+04,-7.8962600800630713e+08,4.4840317278788489e+08,0.0000000000000000e+00
9.3662601738937199e+04,-7.8966610722531486e+08,4.4841115440281379e+08,0.0000000000000000e+00
9.3667601877829933e+04,-7.8970620544431460e+08,4.4841913544988859e+08,0.0000000000000000e+00
