ID,X,Y,Z,VX,VY,VZ,PART,MASS,RHO,RHO_0,P,E,HSML
2179,6.2784334159612656e+04,1.1019685584425926e+05,-7.8189156338458182e+04,-1.8912184282249655e+01,1.0952387485469330e+01,-9.7438084038531381e-02,1,1.0051851163000000e+16,9.0934729144000005e+02,9.1700000000000000e+02,2.0651601331000000e+06,2.2236677879000001e+05,2.5000000000000000e+04
2180,5.6914130159616470e+04,1.1608703584432602e+05,-1.0227442943845817e+05,-2.0054357652249564e+01,1.0140781585469313e+01,-1.0507019963853126e-01,1,1.0051851163000000e+16,9.0929565807999995e+02,9.1700000000000000e+02,1.6048163219000001e+06,2.2255738574000000e+05,2.5000000000000000e+04
2181,7.4398816159725189e+04,9.9505433844327927e+04,-9.3422964248458185e+04,-1.7234989652250079e+01,1.2912484705469296e+01,-2.0672553115853132e-01,1,1.0051851163000000e+16,9.0938069046999999e+02,9.1700000000000000e+02,2.1723168358000000e+06,2.2171359727999999e+05,2.5000000000000000e+04
2182,5.0746012159824371e+04,9.9979751844286919e+04,-1.2198493636845818e+05,-1.7502107202250045e+01,9.1682979854693940e+00,-5.0386036538531354e-02,1,1.0051851163000000e+16,9.0939406787999997e+02,9.1700000000000000e+02,1.5432717494000001e+06,2.1958443567000001e+05,2.5000000000000000e+04
2183,3.6628455159664154e+04,9.2425953844308853e+04,-1.2732529945845818e+05,-1.6305538812249324e+01,6.7843614054693262e+00,4.9268872461468716e-02,1,1.0051851163000000e+16,9.0937967359000004e+02,9.1700000000000000e+02,7.7561314098000003e+05,2.1786087090000001e+05,2.5000000000000000e+04
2184,2.1745615159749985e+04,1.0766762084436417e+05,-1.2750572302845819e+05,-1.8835485082249761e+01,4.3332656854693141e+00,2.9841014056146853e-01,1,1.0051851163000000e+16,9.0942691975000002e+02,9.1700000000000000e+02,1.2204139857000001e+06,2.1775202149000001e+05,2.5000000000000000e+04
2185,9.4846481597423553e+03,9.3886532844305038e+04,-1.4349165362845818e+05,-1.6582454852249612e+01,2.3805828854693800e+00,2.8432090106146868e-01,1,1.0051851163000000e+16,9.0938764350999998e+02,9.1700000000000000e+02,7.3913041387000005e+05,2.1753263065000001e+05,2.5000000000000000e+04
2186,-2.2101448840379715e+04,1.0548349984431267e+05,-1.4626417399845819e+05,-1.8564929272250083e+01,-2.7739582145306940e+00,5.6806639876146869e-01,1,1.0051851163000000e+16,9.0937140036999995e+02,9.1700000000000000e+02,5.9747413584000000e+05,2.1760132999999999e+05,2.5000000000000000e+04
2187,-1.2332859840393066e+04,1.4275256484425068e+05,-1.2591613418845818e+05,-2.4719596162249218e+01,-1.3829146945306547e+00,7.0744369096146853e-01,1,1.0051851163000000e+16,9.0932384336999996e+02,9.1700000000000000e+02,5.5472356273999996e+05,2.1883621621000001e+05,2.5000000000000000e+04
2188,4.9649893159627914e+04,1.6371565284430981e+05,-1.1101129197845818e+05,-2.8278410422249181e+01,8.8573069054692724e+00,5.0257274246146855e-01,1,1.0051851163000000e+16,9.0928056593999997e+02,9.1700000000000000e+02,4.7171495883000002e+05,2.1983744235000000e+05,2.5000000000000000e+04
2189,1.9866758315968513e+05,-2.7226551556587219e+03,-7.1598626108458178e+04,-2.4880526224933419e-01,3.3416827375469325e+01,-1.8691798095585312e+00,1,1.0051851163000000e+16,9.0898198468999999e+02,9.1700000000000000e+02,6.5083162058999995e+05,2.2883706589000000e+05,2.5000000000000000e+04
2190,1.8121933615970612e+05,-6.5515701557397842e+03,6.9817702315418283e+03,1.1788936177508731e+00,3.0057789695469296e+01,-1.9587061590985315e+00,1,1.0051851163000000e+16,9.0485823145999996e+02,9.1700000000000000e+02,8.0076479232000001e+05,3.4704653418000002e+05,2.5000000000000000e+04
2191,-1.3833258784031868e+05,1.1642884084427357e+05,1.4481082001541799e+04,-1.9189336102249399e+01,-2.3412187494530713e+01,2.0939390733614687e+00,1,1.0051851163000000e+16,9.0882918930999995e+02,9.1700000000000000e+02,2.3214275274999999e+06,2.3783838977000001e+05,2.5000000000000000e+04
2192,1.7206489015960693e+05,-1.3713835155725479e+04,3.1510427961541805e+04,2.5979612377504964e+00,2.8184863345469353e+01,-2.0260205377985314e+00,1,1.0051851163000000e+16,9.0885245927999995e+02,9.1700000000000000e+02,2.2488621036000000e+06,2.3697330254999999e+05,2.5000000000000000e+04
2193,7.8294046159744263e+04,1.3865655784428120e+05,4.7834507331541798e+04,-2.2757425262249853e+01,1.2545030055469283e+01,1.8900032306146852e-01,1,1.0051851163000000e+16,9.0929347966000000e+02,9.1700000000000000e+02,2.7814524004000002e+06,2.2589050614000001e+05,2.5000000000000000e+04
